path,kind,zone,mutability,lead_agentz,support_agentz,route,notes
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_CORPUS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_DECISION_MATRIX.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_FAIL_ITEMS_STATUS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_FEEDBACK_TEMPLATE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_GARDENER_NEXUS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_INDEX.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_INTERNAL_REVIEW_FINDINGS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_STRONGEST_OBJECTIONS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_SUBMISSION_GUIDE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/00_TRACKING_LOG.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/01_CONJECTURES_AND_PROOFS,folder,archive-preservation,archive-folder-K3-preserve,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/01_CONJECTURES_AND_PROOFS/00_INDEX.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/01_CONJECTURES_AND_PROOFS/README.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,human front door; K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/AGENTS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,local or recursive Agentz route card; K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/CLAUDE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,Claude routing shim; K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS,folder,archive-preservation,archive-folder-K3-preserve,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_21_TRIADIC_STABILITY_FORMAL_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_22_POWER_MAX_FORMAL_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_23_DIMENSIONAL_CLOSURE_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_24_GEOMETRIC_EXCLUSION_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_25_MU_LIMIT_FORMULA.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_26_EXTRACTION_COEFFICIENT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_27_KOLMOGOROV_ZERO.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_28_IS_OUGHT_DISSOLUTION.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_29_EPISTEMOLOGY_TRIAD.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_30_LAGRANGIAN_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_31_COORDINATION_THEOREM.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_32_GODEL_CLARIFICATION.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_33_TWO_SACRIFICES.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_34_TRANSCENDENTALS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_35_EMPIRICAL_CONSTANTS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_36_OPERATORS_COMPLEX_PLANE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_BIT_FROM_IT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_EMPIRICAL_CLAIMS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_EMPIRICAL_PROGRAM.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_FINAL_ASSESSMENT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_ONTOLOGICAL_REFRAME.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_01_TRANSCENDENTAL_TRINITY.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_02_WHY_ONE_IS_NOT_A_PRIME.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_03_IRRATIONALS_AS_OPERATIONS.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_04_ONE_INFINITY.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_05_CONVERGENT_DISCOVERY.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_06_RIEMANN_EQUATORIAL_BALANCE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_PAPER_07_LAGRANGIAN_BURRI_BRIDGE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_SECOND_PASS_COMPLETE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_SELF_GROUNDING.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_THE_BLOCH_SPHERE.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_THE_EQUATION_THAT_WRITES_ITSELF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_THE_PHOTON_IS_THE_UNIT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/FEEDBACK_THE_UNIVERSE_IS_A_LEDGER.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPLETED_REVIEWS/HANDOFF_TO_NEXT_AGENT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/COMPREHENSIVE_PEER_REVIEW.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/GFS_PREREGISTRATION_DRAFT.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/GFS_WAVE1_SECONDARY_ANALYSIS_BRIEF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/PEER_REVIEW_TRACKER.xlsx,other-file,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/README.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,human front door; K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK,folder,archive-preservation,archive-folder-K3-preserve,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PACKET_07.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PACKET_21.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PACKET_22.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PACKET_23.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PACKET_24.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_FEEDBACK/REVIEW_FEEDBACK_PAPERS_01-06.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS,folder,archive-preservation,archive-folder-K3-preserve,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
01_EMERGENTISM_ORG/90_ARCHIVE/08_FRAMEWORK_SUPPORT/06_TRANSLATION/PEER_REVIEW/REVIEW_PACKETS/REVIEW_PACKET_21_TRIADIC_STABILITY_FORMAL_PROOF.md,markdown-document,archive-preservation,archive-preserve-K3-no-silent-delete,L6 Sādhu,L1 Caṇḍāla; L5 Brāhmaṇa; L7 Ṛṣi,K3 archive/provenance; no silent deletion or promotion; restore only via owner lane,K3/provenance preservation
