path,tracked,git_status,bytes,sha256,top_lane,authority_role,proposed_disposition,k_owner_or_relation,proposed_destination,absorber_or_successor,gate,review_state,rationale
12_PUBLIC_SITE/trinity/12-the-poles/index.html,yes,,18989,4d135e8210d5ebbe2afe8b812366acb905236a342f5b0c1e0883f47678111936,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/13-the-wave-packet/index.html,yes,,21266,34d2f708f052d42ef49f84ea95035a0037d137611d962f67ae09f4136a3da303,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/14-tat-tvam-asi/index.html,yes,,19997,e4a937fd6268242fd1c0194ac24407b34cf0594e71211e625b43a3c8161a9fe2,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/15-dharma-yuddha/index.html,yes,,19823,dc1b5fc90bd46136a56bdae12a2adc6d42c8592b4006f441a0a2f14e05ad3f63,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/16-the-great-filter/index.html,yes,,19740,24f0859939cec9b8f2b0ee76b85bfb4700c7296540be30ddae96404a78ed8d71,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/17-the-egregorocene/index.html,yes,,19175,ffd511e8f8ddb477394827aaa12e2bb14a335c9fc600124e814702e4bcd52716,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/18-the-strange-attractor/index.html,yes,,23403,0ddeeefc7a3df37ae1fb451796805f54a7926135d285145d9db2b407fa08d769,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/19-a-brahmanism/index.html,yes,,14328,439d8f60e68a78a34778a60a1f275da34bf27982ff3ea9dec168e03597aab584,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/20-the-hybrid-sovereign/index.html,yes,,24443,3d5f22c934ed006f4d7633edaa66cec89c3bd603bb8ff856af78d6823134cd33,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/21-the-tightrope/index.html,yes,,22246,fcf22d5c6520b0e3f471631d587fe987ad921ca6a3fa9324d535a07d78ec3d17,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/22-the-teleology/index.html,yes,,38742,a2d1a59deaab1d937c06f54820d8de7f1fc9f87c703b12800c1ac48e13eb572b,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/23-the-dac/index.html,yes,,19533,d38ae953a8b30da64b3d52b1f76026e37add8f0c67d7c1510d9c7e6e7452054b,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/24-the-mycelium/index.html,yes,,19457,36f233fc59c15b94a2c337ad807da1b7467f7e916c2002e7f155672b079591d8,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/25-the-compression/index.html,yes,,12706,95938205c28e1ffe182575333470b15814322bfac94e5c2420e935bce74bc4f3,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/26-the-exoteric-inversion/index.html,yes,,13228,e7121749c4d3248fe2d11e18104c1d7611c1b659f792e3de3e2a390df37eaf90,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/27-the-samudra-manthan/index.html,yes,,14486,dcc681653ab529ce6092f5856226e55901ea0bca73bc71af0011f61fafb9b471,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/28-l4-star/index.html,yes,,15991,d3d637fa672652b054d7a0a446d0bb60388b8634c5a87d97c73fa3bf3dfbf35f,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/29-the-compass-and-the-sextant/index.html,yes,,12380,f9ce3d4b2e8009918ce76ba38f2f1efb18b1ad16f8190444b6cb589f129a0ead,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/31-vmosk-as-applied-emergentism/index.html,yes,,20280,a4fa6a917362155a3e2bf1e0e7df7544b42f657d888d086234d18bea34e067e8,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/32-the-four-lines/index.html,yes,,9143,fb0fd1fbc1777e749e82e6e16653abf8917e19cc6f7301097ba13db4cddeed58,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/33-the-derivation/index.html,yes,,13666,7da02f537b406429f8bee6f689d4aab2743a59f525e27d7de50802d14b46dd72,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/34-research-brief-the-fork/index.html,yes,,28155,f142ee967f252d14dfdd7c29e5c8396ff38078f9aff2d3fd0c36bda10b5f2408,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/35-research-brief-teleology-spectrum/index.html,yes,,37229,72bfe565f1890e4c00d63d84753ca3fbffd93a2a1990b9467ac28fc26a3640a8,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/36-the-dimensional-trophic-cascade/index.html,yes,,34017,1ea9283bfbb606f90a3793800ddb71f6104e36ee83f285f2cf7ce2549e8a1bc9,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/37-sexual-selection-as-visible-f5/index.html,yes,,33269,1a806525014395a5bafb57866aa43925e38f56d2688ba52068fa6baa184f8867,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/38-tantra-as-f5-redirection/index.html,yes,,29220,262d53883cfb7dfaefc9dfde6ce0ff78fba60f5875bbb512c10c59c547e8fcab,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/39-neoteny-as-f5-delay-and-cultural-womb/index.html,yes,,12991,7547a6a237e799d1f5e561c75e9fa9c514cddd5cd47f9b658f7134e5c3b3a424,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/index.html,yes,,7742,b9099f04244af64da1e6832984d4720b4a71629f9f427d2b717c2cf7b520720f,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/trinity/simulation-spec/index.html,yes,,27618,89ff9e83a9bd758fadbbeab0808e04785129c6d35522752ea4b2ce2126d49f6f,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-anmut-and-demut/index.html,yes,,21926,2abaaaf4caa1d77cde1453ed18f0221b6bdff5f09397249b54f3d29430bff8af,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-bridge-laws-between-levels/index.html,yes,,20924,165ed89c05d0a56cffdc454153893783a30b073dab1446ef6196ac81c5907ca8,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-commandment-vs-geometry/index.html,yes,,23124,1d3ff241fdf1bd12e5bf36fc4c82168f278bfe790d57b58ca03c80c1d705a000,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-constitutional-economics/index.html,yes,,20314,e56d33449f14fd8bbae22b40b18d8c6af22e4aad1ba2dc583b854f5543d35325,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-objective-morals-and-ethics/index.html,yes,,24118,4547e2fbda4cfd459b45353a04bebe29bf1718bf49d4b6938430424867c03c41,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-the-good-the-evil-and-the-transcendentals/index.html,yes,,23071,9023826dff069b761ba14dacc37261bd0a8328ba05f59184383c95d61ebe04f6,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/00-theurgy-and-f5-force-map/index.html,yes,,32936,2fdc67f96f36393d51cbcb004e00f7839b634ddd3f9fc0b5ce62b3ee224b5b1c,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/01-k2-decision-protocol/index.html,yes,,15675,a3e8546d7d856480bc25637d8fd9400231c48390eb3012b27530c6edd9e3500b,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/01-rights-duties-and-due-process/index.html,yes,,12797,3140499f324283f1740c9bce7284c485855b39ff20cd5727f5180583dd416cbf,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/01-transcendentals/index.html,yes,,8981,b892a9ec607e05ab6fabbe373e395759c60516b4087d6fbab59559db145ab16e,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/value/index.html,yes,,7049,889c421cdbf0023b630d8e876959687df83efe07b8c894058f17721f24aec46f,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/download_three.py,yes,,1621,5b66c9141327dab6ec8aaf16a6782a27f49db6567254757d38af332b15f5b99d,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/controls/OrbitControls.js,yes,,29868,5a44a9e86a2a0fb11933eed69bc2cd33c76a496854c1aed6ed776efa87d7b064,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/EffectComposer.js,yes,,4651,d234e578618fa816955ebdc059c049c577e203e650e33cf22bde3f232c29e669,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/MaskPass.js,yes,,2329,238565cdce527117823bb445a642cdf2d3537cab3b50c3ba916718c74b69a614,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/Pass.js,yes,,1589,87309e79e41153fbfe17a6fa82475d700153005b8f59414ecbc3954b9e316f85,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/RenderPass.js,yes,,1915,1c90c085312871c4bcdccfcf519499c6276dd503363fcf7cb7f703add45cf4a2,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/ShaderPass.js,yes,,1576,3b28a1ee27e0eb96c0eab137a1f442ccf127a926904eced2d51e125ec44af781,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/postprocessing/UnrealBloomPass.js,yes,,12406,8f09315c0cec117a0ca2494d3e3586035b3c4323d6dcb037537cc51b04c3cdba,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/shaders/CopyShader.js,yes,,571,4e3346db194db56a596cd074e9bdb39fb5eb52040c333e0d29dc4eb1324d3b1d,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/shaders/LuminosityHighPassShader.js,yes,,1192,3d841cc594a0c1767d1b0185720b32761a0133c5f1b70b56658e28f2fb9b7900,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vendor/three-0.160.0/three.module.js,yes,,1272972,40950a3aca7b7256a46765edfa4ba8776a93f86240dc8b14d7ef25a406b51a01,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/vercel.json,yes,,5201,0e83cb07a3bb6d35607a7603906bb0a8efe5f01fd4e23683629e089563836f13,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-a-square-cannot-be-negative/index.html,yes,,13693,a9b240d4cb66a0f3d9e84facff3931c65d8cc050662dd8e0c4e919e54c4f2657,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-from-lagrangian-to-dac/index.html,yes,,19860,bbba7facb5d0a7641de69c9b8c1b3419e6ecc4d62ea4ee47ef037477a5010dfd,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-neoteny-the-hardware-upgrade/index.html,yes,,7673,78271beb843b2897bf63327a1b974fcecdb93d402801c648c4e6f3d3adcf01e6,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-saturation-and-return/index.html,yes,,6213,ad19f344cbba734a6d7256621df2ca537c90fe439bb28f0edefc13fab71c3c85,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-the-core-conjecture/index.html,yes,,25070,89e7c866843cba10fee981c5e0650f59e8b5f1aca2c797c24026cc747a06e198,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-the-framework-on-its-own-teleology-spectrum/index.html,yes,,15056,30319deb1f420f256863ece160e10134294a036c1f4be0fc2c310bbf05038014,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-the-generative-lagrangian/index.html,yes,,29874,9018c5768540ebcff827b2c978a1db82056d76c912ecfdb20c1196ef9a1dbd69,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-the-hidden-center-of-the-framework/index.html,yes,,8557,07a456884c27c3868e1b67188460b5b09f1a04ccc7b5ba16e7c0afecdea3ed0a,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/00-the-tantric-vajrayana-transmutation/index.html,yes,,8888,15e1e8a8120cb59faf731fe7b89954ddf807e32f37d08e083a0e936c2d0bd6e7,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/01-f5-force-map-and-ektropy/index.html,yes,,30479,c7dfc10072cb305cb2a0004adc567e5c864eae54acb3cd0c09526bfee0528c80,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/01-the-rosetta-question/index.html,yes,,7691,6edb30e916abcaa18def755f8ff7bc89fc04e6709cf8482f35d5805e0b11714d,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/02-the-serpent-is-f5/index.html,yes,,13301,5de2212b734e15bd89496026acd728cf9f8288928332c22cdc3430807cfd8aa2,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/03-f5-as-gradient-selection-with-staging/index.html,yes,,25998,61696e3644f6eeaf063fe8ad41628ccb0b965fff2838e809c0c88a8aa48e15ef,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/03-why-the-constraint-matters/index.html,yes,,10153,90569080ebb67082dfe67d1264448a8fff3273e6af2d805e3c5930d672175778,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/04-what-the-corpus-reveals/index.html,yes,,7846,b6ab35807fbde163f2b601ba1031833080e62bbde67317e1f96bb3cac365e549,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/05-exhaustive-observations/index.html,yes,,10757,55e96fe09254da7ea1fef715a3f867ba650f1a902af9e03a28699804b84e157c,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/06-the-unsaid/index.html,yes,,17056,912772cea908c1ce5e5de9b49ca4656d905aa4cbccfbdf14a544b24ae8a91da2,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/06a-what-remains-unseen/index.html,yes,,16441,60b05972f675ed68500fdf6484172703aef682ff26f5ea2bf800dd133a5e3f94,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/07-the-four-forces-are-the-four-lines/index.html,yes,,18327,51e1329d0336ef700ca93e7fa1c406611aed3dfa90122327bd7c3184db6fba34,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
12_PUBLIC_SITE/will/08-what-we-havent-said/index.html,yes,,15084,bde9907d51cdc470e982e1d25c9d46a930c4198db6c5412db0cb60c3c75ea96f,12_PUBLIC_SITE,READER_PROJECTION,KEEP_PUBLIC_REVIEW,K-7 downstream mirror,,,PUBLIC_SYNC_SEPARATELY_GATED,LANE_CLASSIFIED,Public mirror/projection; source truth remains upstream.
