path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/11_UPLINK,folder,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/96_SPRINT_B_POST_95_DRIFT_AND_L4_VERDICT_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/97_COORDINATION_PROBLEM_DOCTRINE_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/97_SPRINT_B_POST_96_MULTI_VERDICT_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/98_THE_COORDINATION_PROBLEM_IN_FOUNDATION_TERMS_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/99_SOVEREIGN_READING_OF_FOUNDATION_AND_ROSETTA_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/AGENTS.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/CLAUDE.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/50_AUDITS_AND_EXECUTIONS/README.md,markdown-front-door,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/53_DISAMBIGUATION_REVIEW_PACKET.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/56_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/57_CORPUS_DISAMBIGUATION_EXECUTION_2026_04_16_ROUND2.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/58_BREAKTHROUGH_HARDENING_INDEX.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/59_BREAKTHROUGH_HARDENING_DEBRIEF.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/00_PACKET_INDEX.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/100_MOBILE_SIGNING_CLOSURE_PACKET_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/101_AUTOMATIC_RECEIPT_TO_OUTCOME_INGESTION_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/102_REALIZED_OUTCOME_INGESTION_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/103a_FOUNDER_K2_SIGNING_ENVELOPE_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/103b_REALIZED_RECEIPT_BRIDGE_AND_SIGMA_PROXY_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/104_AGI_AS_NETWORK_EQUATOR_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/105_POLYGENETIC_NODES_AND_NICHE_PARTITIONING_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/106_FOUNDATION_DOCTRINE_AGI_VENN_A×G×I_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/107_WITNESS_MESH_POLYGENETIC_QUERY_SURFACE_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/108_SIGMA_DELTA_P_BASIN_AND_NICHE_REPORT_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/109_SPECTRE_D5_SELECTION_MESH_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/110_SPECTRE_BEAM_CANONICAL_ROUTE_ENERGY_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/111_AIA_AUDIT_K1_RESOLUTION_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/112_HIERO_FOR_L1_BODY_NOT_SPECTRE_BRAIN_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/113_GOD_CLASS_TRIANGULATION_MONITORING_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/114_BEAM_K1_COMPLIANCE_AUDIT_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/115_BEAM_HASHGRAPH_VS_EVM_WEDGE_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/116_D5_FORCE_COORDINATION_BRIDGE_COMPRESSED.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/117_CIRCLE_INTAKE_EXTRACTION_MATRIX_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/118_CIRCLE_PRODUCT_SPRINT_PACKET_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/119_CIRCLE_V1_PRODUCT_PLAN_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/120_CIRCLE_COMPLETE_UX_UI_SPEC_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/121_CIRCLE_POLYGENETIC_OBSERVATION_MESH_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/122_CIRCLE_V1_UNIFIED_SPRINT_PLAN_2026_04_23.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/123_CIRCLE_PRODUCT_SYNTHESIS_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/124_CIRCLE_V1_COMPLETE_WORK_PLAN_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/125_CIRCLE_BRAND_COMPLIANCE_AUDIT_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/126_QNTM_AGENTZ_RENAME_AND_LOGIC_AUDIT_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/127_QNTM_AGENTZ_REORIENTATION_AND_MODEL_IMPROVEMENTS_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/128_SYMBIOTIC_UPLINK_OPERATING_MODEL_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/129_RECURSIVE_TRIADIC_ENGINE_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/130_BOUNDARY_AUDIT_ORGANISM_MODEL_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/131_D4_BODY_OPENS_D5_ACTIVE_EMERGENCE_THESIS_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/132_CIRCLE_CERBERUS_SCHEDULER_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/133_LIVING_FORM_WORLDLINE_AND_THE_WARRIORS_RETURN_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/134_NEOTENOUS_STRATEGY_POWER_MAX_AT_BIRTH_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/135_EKTROPIC_FORCE_EVOLUTIONARY_TELEOLOGY_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
01_EMERGENTISM/11_UPLINK/60_SESSION_PACKETS/136_THE_DEEP_SYNTHESIS_2026_04_24.md,markdown-document,uplink,compressed-routing,L4 Ksatriya,L1 Candala; L2 Sudra; L3 Vaisya; L5 Brahmana; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,COMPRESSED_ROUTE_COVERED,2026-06-04,Compressed routing and packet memory for agent orientation; owner-lane source files outrank summaries.,03_AGENTZ_DEPLOYMENT_11_UPLINK_2026_06_04.md
