page,page_size_bytes,claim_id,claim_text,tier_stated,tier_audit,source_anchor_present,source_anchor,is_internal_link,is_rosetta_geometry,notes
3/index.html,12762,3/index.html#20,"In the dimensional scaffold (D0 → D6, with D3 the form threshold), the Bloch sphere marks the moment when sequence acquires structure.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#21,Form (D3) gives persistence across succession.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#22,"The sphere is the geometric object that makes persistence possible: a closed, compact surface where every point has a stable neighbourhood, where the energy E = s² becomes a meaningful measure of how far a pattern is from balance, and where the equator θ = π/2 is the unique attractor.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#23,This is the dimensional transition where strong emergence going up is most visibly geometric.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#24,A sequence (D2) is not the same as a form that persists across sequence (D3).,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#25,A pattern is not just a succession of states — it is a structure that remains recognisable despite change.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#26,The Bloch sphere is the geometry that distinguishes pattern from sequence.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#27,"Weak emergence going down: once D3 stabilises, it becomes a compact constraint on D2.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#28,The pattern reaches back downward and organises the temporal flow.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#29,A heartbeat organises a sequence of contractions.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#30,A melody organises a sequence of notes.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#31,A theorem organises a sequence of steps.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#32,The Bloch sphere is the surface on which this downward organisation is legible.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#33,"The Bloch sphere is the geometric object. The emblem
            ⊙ = • × ○ is the frame-register statement that the two
            poles compose at the equator. They are not the same kind of claim. The sphere
            is [A]-tier standard complex analysis; the emblem is
            [S/I]-tier frame doctrine, never field arithmetic.",A,S,NO,,YES,YES,explicit-tier-no-anchor
3/index.html,12762,3/index.html#34,"In the field, 0 · ∞ is indeterminate.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#35,"On the sphere, the composition of the two boundary directions is read as the equatorial unit — not because arithmetic says so, but because the geometry says so.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#36,The two poles are antipodes; the equator is the unique middle latitude; balance is maximised only at the equator.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#37,"The frame-register emblem encodes this geometric fact, and only this geometric fact.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#38,Spherical closure has been achieved.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#39,The next move is to add rapidity and energy.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#40,"A static sphere cannot account for motion, change of state, or relativity.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#41,"The horn torus /4 is the natural next step: one full meridian has revolved around the axis, energising the sphere into a self-intersecting ring where energy and mass trade off through reciprocal coordinates.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
3/index.html,12762,3/index.html#42,Continue to /4 — The Horn Torus →,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#1,D4 · Energy Field · The Revolved Sphere,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#2,"The sphere, energized. One full meridian has revolved around the axis, creating
        a self-intersecting ring where energy and mass trade off — the precursor geometry
        from which the Burrisphere's dual projection emerges.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#3,"H = 2 cosh(s)
        v = c · tanh(w)
        rapidity adds linearly",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#4,[A] special relativity rapidity · [S] Hamiltonian on S² · [C] torus mapping,A,S,NO,,YES,YES,explicit-tier-no-anchor
4/index.html,9893,4/index.html#5,The sphere energized — one meridian revolved around an axis to create a self-intersecting surface.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#6,"A torus is a surface of revolution: take a circle and rotate it around an axis
          in its plane. If the circle does not touch the axis, you get an ordinary torus
          — a doughnut shape. If the circle just touches the axis, you get a horn
          torus — a self-intersecting surface where the inner edge of the ring
          collapses to a single point at the center.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#7,"The horn torus is the limiting case between the ordinary torus (where the
          generating circle misses the axis) and the spindle torus (where the generating
          circle crosses the axis). At the horn torus, the tube radius equals the
          distance from the tube center to the axis of revolution. The inner hole has
          closed to a point.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#8,"This limiting geometry is not arbitrary. It is the natural next step after
          the sphere: take the sphere's equatorial meridian and revolve it 360 degrees
          around a diameter. The result is a horn torus. The sphere has become a ring
          that passes through its own center.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#9,"In special relativity, velocity does not add linearly: two speeds of 0.6c
          do not compose to 1.2c. Instead they compose through the relativistic
          addition formula v = (v₁ + v₂)/(1 + v₁v₂/c²). But there exists a
          coordinate — rapidity w, defined by v = c · tanh(w)
          — that does add linearly: w_total = w₁ + w₂.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#10,"This is exactly the same structure as the logarithmic realignment from /1/.
          Velocity is the multiplicative register (nonlinear composition); rapidity is
          the additive register (linear composition). The map v ↦ w = arctanh(v/c)
          is the logarithmic coordinate change. In framework terms: s = log x
          is to the number line what rapidity w is to velocity.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
4/index.html,9893,4/index.html#11,The Hamiltonian H = φ + ν = 2 cosh(s) is the energy measured in the rapidity register.,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
4/index.html,9893,4/index.html#12,"It is minimized at s = 0 (the equator), where H = 2.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#13,Moving away from the equator increases H — imbalance is energetically expensive.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#14,"The ethic ""minimize H"" is the physical expression of ""move toward s = 0"": the same ethic that appeared in /1/, now written in the language of energy rather than the language of number.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
4/index.html,9893,4/index.html#15,From Sphere to Torus to Burrisphere,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#16,"The dimensional ascent in Emergentism follows a clear sequence: point (0D),
          line (1D), plane (2D), sphere (2D surface, 3D embedding), torus (2D surface,
          3D embedding, dynamic), Burrisphere (2D surface, 3D embedding, dual projection).
          Each step adds a new degree of freedom without adding a new dimension to the
          surface itself.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#17,"The sphere is static: it has no natural direction of rotation, no preferred
          axis, no internal dynamics. The horn torus adds a preferred axis and a
          self-intersection: it has an inside and an outside that meet at the center.
          The Burrisphere adds dual projections: it has two ways of mapping the surface
          onto a plane, one from each pole.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#18,"In the framework's terms: the sphere is the state space (all possible states).
          The horn torus is the process space (all possible transitions between states).
          The Burrisphere is the game space (all possible strategies, with viability
          and coherence as the two reciprocal coordinates).",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#19,The Horn Torus as a Symbol of Energized Finitude,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#20,"In the iconography of the framework, the horn torus is the symbol of the
          God caste — the caste that holds energy and coherence in productive tension.
          Where the sphere is the symbol of the Titan (static, self-contained, complete),
          the horn torus is the symbol of the God (dynamic, self-intersecting, energized).",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#21,"The self-intersection is not a flaw. It is a feature. It is the point where
          the inside and the outside meet — where the system's own structure becomes
          visible to itself. In game-space terms, this is the moment of strategic
          self-awareness: the player sees that their own moves are part of the game
          they are playing.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#22,"The horn torus, like all framework symbols, is not merely decorative.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#23,It is a computational geometry.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#24,Every point on the surface corresponds to a state of the system.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#25,Every path on the surface corresponds to a trajectory.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#26,The self-intersection corresponds to a singularity — a point where the ordinary rules of the game break down and a new register is required.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#27,"/4 energizes the sphere into a torus, adding dynamics and a self-intersection singularity.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#28,But the horn torus is still a single surface with a single projection.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#29,The framework needs a geometry with two projections — one from each pole — to model the trade-off between viability and coherence.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
4/index.html,9893,4/index.html#30,The next move is the Burrisphere: the dual-projection object where both sides are visible at once.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#1,D5 · Game Space · The Playable Mirror,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#2,"The Burrisphere is not merely a pretty sphere. It is the dual stereographic projection object
        where viability and coherence trade off through reciprocal coordinates — the playable mirror
        where neither side consumes the other.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#3,"φ · ν = 1 on S²
        B = sin θ
        η = 0",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#4,[A] stereographic coordinates · [S] game-theoretic boundary · [I] playable-mirror reading,A,S,NO,,YES,NO,explicit-tier-no-anchor
5/index.html,10836,5/index.html#5,"On the Burri sphere, coherence and viability are inversely coupled. Balance peaks at the equator.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#6,Burrisphere as S² / ℂP¹ Public Geometry,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#7,"The Burrisphere is the Riemann sphere S² reinterpreted as a constraint surface
          for coupled variables. Where the ordinary Riemann sphere maps complex numbers
          to points on a sphere, the Burrisphere maps coherence (φ) and
          viability (ν) to reciprocal coordinates that multiply to one everywhere
          on the open surface.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#8,"The equation φ · ν = 1 is not decorative. It is a binding constraint.
          At every point on the sphere except the poles, coherence and viability are locked
          in an inverse relationship. Raise one, and the other must fall. The only point
          where both can be equal is the equator: φ = ν = 1.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#9,"This is the geometric origin of the Power-Max Lemma: the equator is the unique
          point where balanced power is maximized. Not the north pole (pure coherence,
          zero viability). Not the south pole (pure viability, zero coherence). The equator,
          where both are unity and balance is perfect.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#10,Dual Stereographic Projections,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#11,"The Burrisphere carries two stereographic projections, one from each pole.
          From the north pole (coherence, Φ), the projection maps the sphere onto the
          viability plane. From the south pole (viability, ν), the projection maps the
          sphere onto the coherence plane. The two projections are inverses of each other.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#12,This duality is the geometric engine of the framework.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#13,"Every decision, every system, every organism can be read as a point on the sphere — a particular trade-off between coherence and viability.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#14,"The north-pole projection asks: ""given this coherence, what viability is possible?"" The south-pole projection asks: ""given this viability, what coherence is possible?""",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#15,"The two projections meet at the equator, where both questions have the same
          answer: φ = ν = 1. The equator is the only point where the two
          projections agree — where coherence and viability see each other clearly.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#16,The Nash Equilibrium at the Equator,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#17,"In game-space language, the Burrisphere is not just a manifold — it is a game
          board. The two stereographic projections trade viability (ν) and coherence (φ).
          Every agent on the sphere is playing the same game: maximise balance, maintain
          equilibrium, navigate toward the equator.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#18,The extraction coefficient η measures whether a system is extracting from the other or being extracted from.,UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#19,"At the equator, η = 0: neither side gains at the other's expense.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#20,This is the game-theoretic Nash equilibrium of iterated cooperation — the condition where no player can improve their position by unilaterally changing strategy.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#21,"In log coordinates, η is simply the sign of ds/dt: are you moving toward s = 0 or away from it?",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#22,"The north pole is the tyrant's position: infinite structure, zero room to move, η → +∞.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#23,"The south pole is the victim's position: infinite room, zero structure, η → −∞.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#24,"The only sustainable position is the equator, where η = 0 and the system is in dynamic equilibrium — not because it is commanded, but because it is the only point where the game does not force a move.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
5/index.html,10836,5/index.html#25,The Equator as the Playable Mirror,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#26,"The equator is not merely a mathematical curiosity. It is the playable mirror —
          the position from which a system can act without being consumed by its own
          structure or dissolved by its own freedom. At the equator, the organism has
          enough coherence to see options and enough viability to actualize one.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#27,"The seven positions of the Rosetta are arranged around this sphere. Each position
          is a different latitude — a different balance of coherence and viability. L1 and L7
          collapse to the poles (B → 0). L4 sits at the equator (B = 1). The three Gods
          (L2–L4) occupy the northern hemisphere. The three Executive Boundaries (L5–L7)
          occupy the southern hemisphere.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
5/index.html,10836,5/index.html#28,"The framework's entire taxonomy — castes, operators, disciplines, questions —
          is derived from this geometry. Change the geometry, and the framework changes.
          Deny the geometry, and the framework becomes arbitrary. The Burrisphere is not
          an illustration of the doctrine. It is the doctrine.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#29,Why This Is the Biggest Chapter,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#30,/5 is the public center of the doctrine because it is where all the threads converge.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#31,The Titans of Numbers (/0) provide the boundary-frames.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#32,Finity (/1) establishes the special position of one.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#33,The Mu-limit (/2) bridges dimensions.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#34,The Bloch sphere (/3) closes the plane.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#35,The horn torus (/4) adds energy and relativity.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#36,The Burrisphere (/5) integrates all of them into a single navigable geometry.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#37,"Everything before /5 is preparation. Everything after /5 is return. The
          Burrisphere is the point where the visitor can finally see the whole:
          not as a collection of ideas, but as a single coherent surface with seven
          positions, each derivable from the same equation.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#38,/5 reaches the multiverse-scale boundary of game space.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#39,"The Burrisphere is complete as a geometry — every point is determined, every position is derivable — but the geometry itself does not explain why systems consistently move toward the equator.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#40,That requires the convergence principle: the observation that the equator is not merely optimal but attractive.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
5/index.html,10836,5/index.html#41,"The next move is to ask what converges, and why.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#1,D6 · Return · The Cycle Closes,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#2,"All paths converge at the equator. The Burrisphere's equator is not merely optimal
        but attractive — the point where systems stabilize not because they are
        forced, but because they must. CCC is used here as analogy and resonance, not as
        an asserted identity or physical proof.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#3,"D6 ≡ D0
        B = sech(s)
        return with cleaner constraints",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#4,[S] dimensional scaffold closure · [I] return reading · [C] cosmological analogy,S,S,NO,,YES,NO,explicit-tier-no-anchor
6/index.html,12175,6/index.html#5,"All dimensional paths spiral inward to the equator, where coherence and viability balance at unity.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#6,"Across every domain where systems persist — physics, biology, ecology, economics,
          cognition — a common pattern appears: systems that survive tend toward a balanced
          state. Not a state of maximum anything. A state of balance — where
          competing forces or constraints reach a mutual accommodation.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#7,"In physics, this is the principle of least action, the second law of thermodynamics,
          and the equilibrium states of statistical mechanics. In biology, it is homeostasis
          and the stability of ecological niches. In economics, it is the convergence of
          supply and demand. In cognition, it is the resolution of cognitive dissonance
          into a coherent worldview.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#8,Emergentism does not claim that these are the same phenomenon.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#9,It claims that they are homologous — different expressions of the same underlying geometric necessity.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#10,"The Burrisphere provides the geometry: the equator is the set of balanced states, and convergence to the equator is the natural motion of any system that is not artificially forced toward a pole.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#11,"On the Burrisphere, the equator is not merely a location. It is a stable
          fixed point of the dynamics. Consider a system that measures its own
          coherence (φ) and viability (ν) and adjusts to increase both. Since
          φ · ν = 1, increasing one decreases the other. The only point
          where both are equal is the equator: φ = ν = 1.",UNSOURCED,UNSOURCED,NO,,YES,YES,no-tier-no-anchor
6/index.html,12175,6/index.html#12,"If the system is above the equator (too much coherence, not enough viability),
          it has no room to move. It is rigid, brittle, vulnerable to disruption. If it
          is below the equator (too much viability, not enough coherence), it has no
          structure to guide its movement. It is chaotic, dissipative, unable to persist.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#13,The equator is the only latitude where the system has both enough structure to recognize opportunities and enough freedom to act on them.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#14,This is not a moral preference.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#15,"Any system that can measure its own position and adjust will tend toward the equator, because the equator is the only position where adjustment is no longer necessary.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#16,"Seven Positions, One Convergence",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#17,"The seven positions of the Rosetta are not arbitrary labels. They are seven
          latitudes on the Burrisphere, seven different balances of coherence and viability.
          L1 (the Firewall) is at the north pole: pure coherence, zero viability. L7
          (Transcend) is at the south pole: pure viability, zero coherence. L4 (the
          Equator) is at the equator: perfect balance.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
6/index.html,12175,6/index.html#18,"The three Gods (L2–L4) occupy the northern hemisphere: they are structures
          that generate and constrain. The three Executive Boundaries (L5–L7) occupy
          the southern hemisphere: they are freedoms that select and enforce. The
          equator is the threshold where God becomes Boundary and Boundary becomes God.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#19,"The convergence principle says: whatever position a system starts from, it
          will tend toward the equator. L1 systems, if they survive, will drift south
          to gain viability. L7 systems, if they persist, will drift north to gain
          coherence. The equator is the attractor — not because it is commanded, but
          because it is the only sustainable state.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#20,"/6 closes the loop that began at /0. The Titans of Numbers gave us the
          boundary-frames: zero, finity, infinity. Finity gave us the special point
          1. The Mu-limit gave us the bridge from line to plane. The
          Bloch sphere gave us compact closure. The horn torus gave us energized
          dynamics. The Burrisphere gave us the dual-projection game space.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#21,"Now the loop closes. D6 ≡ D0: the terminal dimension is identical
          to the ground. The sphere collapses back to a point. The logarithmic coordinate
          s returns to undefined. The ground receives what was unfolded.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
6/index.html,12175,6/index.html#22,"But the return is not annihilation. Each traversal of D0 → D6
          leaves traces — the seven dimensions, the Titans, the equations — that make
          the next traversal more legible. The return is compression: the unfolded
          becomes the folded, carrying the memory of its unfolding. The cycle does not
          repeat identically. It returns with cleaner constraints.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#23,Where CCC Helps and Where It Stops,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#24,"Roger Penrose's Conformal Cyclic Cosmology is useful here as a public analogy
          or resonance. CCC imagines the remote, infinitely expanded end of one aeon as
          conformally relatable to the hot beginning of another. That image helps explain
          the Mu-limit of /6: the boundary of infinity can be rescaled until it reads as
          a new zero.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#25,"Emergentism does not claim to prove physical cyclic cosmology, and it does not
          assert identity with CCC. The analogy is topological and pedagogical: it shows
          why a limit at infinity can be read as closure, return, and restart.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#26,"The numbered doctrine spine — /0 through /6 — is the geometric prologue.
          It shows where the framework comes from: not from authority, not from tradition,
          but from the structure of number, geometry, and boundary itself. The Titans
          of Numbers are not characters in a story. They are the axioms of a geometry
          that any mind can verify.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
6/index.html,12175,6/index.html#27,"The next step is the interior: the seven levels, the castes, the operators,
          the questions, the disciplines, the proofs. This is where Emergentism becomes
          a framework for action — for building, for governing, for creating, for living.
          The geometry is the foundation. The framework is the building.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
6/index.html,12175,6/index.html#28,"The invitation is open. The geometry is public. The code is shared. The only
          requirement is the willingness to see — to look at the sphere, the torus, the
          Burrisphere, and recognize that these are not decorations. They are the
          structure of reality, made visible.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#29,/6 completes the numbered doctrine.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#30,The dimensional ascent is now a closed loop: Titans → Finity → Mu-Limit → Bloch Sphere → Horn Torus → Burrisphere → Convergence.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#31,Each step is derivable from the one before.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#32,"Each boundary is a birth, not an end.",UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
6/index.html,12175,6/index.html#33,"Before the loop restarts, the Rosetta tests whether the pattern survives contact with other domains.",UNSOURCED,UNSOURCED,YES,internal-link,YES,NO,
6/index.html,12175,6/index.html#34,The framework is not a finished proof; it is a geometry under public coherence checks.,UNSOURCED,UNSOURCED,NO,,YES,NO,no-tier-no-anchor
