path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/09_TOOLS/06_PACKAGES/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/README.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/README.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/pyproject.toml,structured-data-or-config,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/__init__.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/crypto.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/lineage_decorrelation.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/mcp_polygenic_economics.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/__init__.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/ecosystem.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/fitness.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/genotype.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/mutation.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/polygenic/trade.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/provider_availability.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/provider_cluster_correlation.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/provider_failure_taxonomy.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/refuse_gate.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/06_PACKAGES/emergentism-core/src/emergentism_core/spectre_energy.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/README.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/agent_framework_integration.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/auto_compaction.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/batch_add_pwa_wiki_surfaces.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/batch_add_tools_surfaces.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/compile_agent_skills.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/execution_surface_validator.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/generate_agents_md.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/rosetta_loader.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/07_AGENT_OPS/syntropic_router.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/CROSS_FOLDER_LINK_VERIFICATION_REPORT_2026_04_25.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/README.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/TOOLS_AUDIT_REPORT.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/audit_dependency_graph.py,python-script,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/08_AUDIT_ARTIFACTS/audit_output.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/CLAUDE.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/README.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/ACTIVE_DEFENSE.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/AGENTS.md,markdown-front-door,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/AGENT_ECONOMICS.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/AGENT_FAILURE_RECOVERY.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/AGENT_LIFECYCLE.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
01_EMERGENTISM/09_TOOLS/09_DAC_FRAME/blueprint/AGENT_SOVEREIGNTY.md,markdown-document,tools,active-tooling,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,TOOL_SURFACE_COVERED,2026-06-04,"Tooling layer for scripts, compilers, simulations, pipelines, deploy helpers, packages, agent ops, audit artifacts, and sprint gates.",03_AGENTZ_DEPLOYMENT_09_TOOLS_2026_06_04.md
