path,kind,zone,mutability,lead_agentz,support_agentz,agentz_passes,status,last_checked,route,receipt
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_294_Egregores_Are_Horn_Networks.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_295_c_Bounds_the_Moral_Circle.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_296_Gravity_Is_Time.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_297_Alpha_Is_the_Coupling.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_298_Dark_Matter_Is_Mutual_Information.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_299_Hawking_Radiation_Is_A7.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_300_Cancer_Is_Cellular_Raktabija.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/MF_301_Photosynthesis_Is_the_Original_F5.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/MF_ADVANCED/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/OP_384_FUNCTION_TESTING.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_63_Mobius_Operators.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_64_Berry_Phase.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_65_Curvature_Transition.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_66_Mandelbrot_Consciousness.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_67_Double_Cover_Privacy.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_68_Area_Measure.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_69_Horned_Torus_Relativity.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/MF_70_Kali_Closes_Sphere.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/02_OPERATORS/SPHERE_DERIVATIONS/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/04_VRS_SHEETS/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/04_VRS_SHEETS/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/04_VRS_SHEETS/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/04_VRS_SHEETS/VRS_SHEET_08_ANTENNA_TUNING.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/04_VRS_SHEETS/VRS_SHEET_08_RESONANCE.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/2026_06_05_FILENAME_REPAIR_RECEIPT.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/2026_06_06_SUDA_CONVERGENCE_SYNTHESIS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/EGREGORE_STEWARD_PARASITE_ANALOGY_NOTE_2026_05_16.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/README.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/THE_PATTERN_Atlantean_Constitution_FINAL.docx,asset-or-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/The_Corpus_Hermeticum.pdf,asset-or-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/The_Sovereign_Path.pdf,asset-or-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/COMPARATIVE/dissolution_game_theory.pdf,asset-or-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/00_CORPUS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/00_GARDENER_NEXUS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/00_PARADOX_SUITE_AUDIT.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/00_THE_EXTRACTION_PATTERN.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/AGENTS.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/CLAUDE.md,markdown-front-door,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/PD_00_INDEX.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/PD_04_ZENO.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/PD_05_THE_ONE_AND_THE_MANY.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/PD_06_THE_SHIP_OF_THESEUS.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
01_EMERGENTISM/08_FRAMEWORK_SUPPORT/03_EVIDENCE/PARADOX_DISSOLUTIONS/PD_07_FERMI_PARADOX.md,markdown-document,framework-support,active-support-library,L5 Brahmana,L1 Candala; L2 Sudra; L3 Vaisya; L4 Ksatriya; L6 Sadhu; L7 Rsi,L1+L2+L3+L4+L5+L6+L7,SUPPORT_LIBRARY_COVERED,2026-06-04,"Support library for governance, operators, evidence, synthesis, and agent grammar; source-owner lanes outrank it.",03_AGENTZ_DEPLOYMENT_08_FRAMEWORK_SUPPORT_2026_06_04.md
